bID,name,address,cord,numOfReview,rating,zipcode,cuisine
bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow LES,"98 Rivington St, New York, NY 10002","40.720205886879, -73.9884993061423",94,3.5,10002,italian
9w3zIx0-n7qPLQynU8saHA,AOC East,"1590 First Ave, New York, NY 10028","40.77469, -73.95075",145,4.0,10028,italian
obFs12x7mgYPGxgalBd22w,Le Coucou,"138 Lafayette St, New York, NY 10013","40.71909, -74.00013",571,4.0,10013,italian
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,"34 White St, New York, NY 10013","40.7189, -74.00458",169,3.5,10013,italian
dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,"35 E 18th St, New York, NY 10003","40.737832, -73.989649",2986,4.0,10003,italian
uYHN9Vw3V1ajDGRnNDtbYw,Michael's of Brooklyn,"2929 Ave R, Brooklyn, NY 11229","40.6076329987397, -73.9428921973385",252,4.5,11229,italian
15d_Y6TVOQFD2KRVkxuAjw,Baci & Abbracci,"204 Grand St, Brooklyn, NY 11211","40.7139015197754, -73.96044921875",316,4.0,11211,italian
vJemNi12z_2vGf7HjdRb-A,Agostino's Italian Ristorante,"336 Pelham Rd, New Rochelle, NY 10801","40.8987312, -73.7777863",44,4.5,10801,italian
csVEpHy5KJoFvM1qp5XwLQ,Le Parisien,"163 East 33rd St, New York, NY 10016","40.7454079308793, -73.9791478306885",976,4.0,10016,italian
eVk4F9ixl89zyUHJ1G2Aiw,Luzzos La Pizza Napoletana,"211 1st Ave, New York, NY 10003","40.730616, -73.9834846",1050,4.0,10003,italian
dbCTJp9ENDVIquxBWONzWQ,Pomodoro,"518 9th Ave, New York, NY 10018","40.75624, -73.9939",122,4.0,10018,italian
4K0doiBddco60kl0W04a3Q,Il Forno Hell's Kitchen,"709  8th Ave, New York, NY 10036","40.7591217147251, -73.988647715231",248,3.5,10036,italian
KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,"3 E 52nd St, New York, NY 10022","40.75972, -73.97555",442,4.0,10022,italian
J3fOFIK4_3lxm3SOesBdww,Ciao Pasta,"103 Avenue B, New York, NY 10009","40.724725, -73.981229",12,4.0,10009,italian
6TCMYUyT45aj-89fYJOiyw,Porta,"135 Newark Ave, Jersey City, NJ 07302","40.7200699, -74.0437622",1082,3.0,07302,italian
uPWyvfh5qSrVbujhjsDiiw,Oregano,"102 Berry St, Brooklyn, NY 11249","40.7190165, -73.9586248",413,4.0,11249,italian
_KIjhnsaui-wF9OePRZ5NA,Gottino Enoteca e Salumeria,"52 Greenwich Ave, New York, NY 10011","40.7358, -74.00036",303,4.0,10011,italian
ZIlCi38S2pcWuHlpMxvG7w,Montebello Ristorante Italiano,"120 E 56th St, New York, NY 10022","40.760504, -73.970625",87,3.5,10022,italian
r6K5RBfhlNbr-g7g3u13KA,L'angolo Trattoria Italiana,"696 Anderson Ave, Cliffside Park, NJ 07010","40.8283599182, -73.9863337576389",78,4.5,07010,italian
PJeuLlvja4ZKv_tHq_pE1A,Heidelberg Restaurant,"1648 2nd Ave, New York, NY 10028","40.77742, -73.95172",692,4.0,10028,italian
8luFI6XwdopipGzC4EzSOw,Intersect by Lexus - NYC,"412 W 14th St, New York, NY 10014","40.741129, -74.006255",158,4.5,10014,italian
MdFV5IBcX-Ni6I4Zy1EqIw,Marlow Bistro,"1018 Amsterdam Ave, New York, NY 10025","40.8028109023738, -73.9641991912535",288,4.0,10025,italian
24Fe99IbeFWERDVN7QGB4Q,La Vigna Restaurant,"10011 Metropolitan Ave, Forest Hills, NY 11375","40.71098, -73.85272",189,4.0,11375,italian
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,"30 E 68th St, New York, NY 10065","40.7689753, -73.9670732",197,4.0,10065,italian
dsxgbkIKyu7x7JgpAKeZPA,Tarallucci E Vino - Upper West Side,"475 Columbus Ave, New York, NY 10024","40.78436, -73.9735",134,3.5,10024,italian
xemN4tP9RlK5c-yUT-M71Q,Mamasita Bar & Grill,"818 10th Ave, New York, NY 10019","40.76733, -73.98945",1180,4.0,10019,italian
NPnWsPxOpG91GHx74S27Uw,Sottocasa Pizzeria - Harlem,"227 Lenox Ave, New York, NY 10027","40.805587, -73.947547",277,4.5,10027,italian
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,"2 Gold St, New York, NY 10038","40.707555318913, -74.006898168681",586,3.5,10038,italian
ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,"203 Mott St, New York, NY 10012","40.721433, -73.995689",599,4.0,10012,italian
qgY41g_eg0eNzewCXmKcaA,Lillo Cucina Italiana,"331 Henry St, Brooklyn, NY 11201","40.69023, -73.99634",153,5.0,11201,italian
TybGiZNOipp1R1-u2k3ogA,Pomodoro,"795 Abbott Blvd, Fort Lee, NJ 07024","40.8310841023922, -73.9826329797506",201,4.0,07024,italian
zv29TbzPs9-rD5ql0qWw5A,The Shadmoor,"1066 2nd Ave, New York, NY 10022","40.75866, -73.9655499",313,4.5,10022,italian
XPuCR_UaPliuNQMzU2pNlQ,Olive Garden Italian Restaurant,"2 Times Sq, New York, NY 10036","40.75941, -73.98482",686,3.0,10036,italian
rHYwqiWTFs-oOKikxY7kag,Zia Maria-Little Italy,"138 Mulberry St, New York, NY 10013","40.71861, -73.99754",200,4.0,10013,italian
5V4cUVikPN8ALWXBVdjltw,Mariella,"492 6th Ave, Brooklyn, NY 11215","40.6662419, -73.985749",342,4.5,11215,italian
B0qxEXABa8-t9sY4NQRRsQ,Fumo Pizza-Bar-Pasta,"1600 Amsterdam Ave, New York, NY 10031","40.821427, -73.950638",472,4.0,10031,italian
P1hH4JDmzCX9hs-lZ-GCNw,Prima Sarabella Italian Cuisine,"41-08 Greenpoint Ave, Sunnyside, NY 11104","40.740013718605, -73.9237853139639",40,3.5,11104,italian
dE_NbpR8bFmZVKNSPFZfUA,Tramezzini NYC,"309 E Houston, New York, NY 10002","40.7211848351606, -73.983472726423",120,4.5,10002,italian
6bgxBygNuWpumtqnZpR_0A,Macelleria Italian Steakhouse,"142 Fifth Ave, Pelham, NY 10803","40.913339, -73.808382",55,4.5,10803,italian
NG-vmMrBZlxAZrxgoiromg,Tappo,"49 W 24th St, New York, NY 10010","40.74337, -73.99153",502,4.0,10010,italian
ryng69yOCoveA68KE6jl-Q,STK Steakhouse Midtown NYC,"1114 Avenue Of The Americas, New York, NY 10036","40.754669, -73.98285",1129,3.5,10036,italian
zww7OtudkcE921UT2ThOSg,Camillo,"1146 Nostrand Ave, Brooklyn, NY 11225","40.6596, -73.95081",145,4.0,11225,italian
e-XgOOm0X4Lk-gAX45Bj1Q,Baciccia Pizza e Cucina,"426A 7th Ave, Brooklyn, NY 11215","40.663816, -73.98448",118,4.5,11215,italian
WNOUPEZ6J8SZVSaK6Q3e-A,Porto By Antonio - Wood Burning Pizza & Pasta,"8921 Old River Rd, North Bergen, NJ 07047","40.8048834508642, -73.9934416639218",745,4.5,07047,italian
77EedCTJY1biWIYSzAulCQ,J.G. Melon,"1291 3rd Ave, New York, NY 10021","40.77105, -73.95931",1317,3.5,10021,italian
uuDvk4EsRUkeTj4jVKJOpw,Rue 57,"60 W 57th St, New York, NY 10019","40.7640285260993, -73.9770378404755",1128,3.5,10019,italian
HhY7QDRu7EwXTDY4WT1wSA,Serra by Birreria at Eataly Flatiron,"200 5th Ave, Fl 14, New York, NY 10010","40.74197, -73.9895",1528,3.0,10010,italian
vegSCksJy6SI8WUGttLH-w,Fradei Italian Bistro,"99 South Portland Ave, Brooklyn, NY 11217","40.686579, -73.974191",40,4.5,11217,italian
ZhbHXqkEYNKLAbamW5peJQ,Narcissa,"25 Cooper Sq, New York, NY 10003","40.7279081084989, -73.9909284946934",503,3.5,10003,italian
BgGz5IdV53bGb4o7opR5zg,Arturo's,"106 W Houston St, New York, NY 10012","40.7273563342024, -74.0004944801331",692,4.0,10012,italian
22nKUyCIbpnzR6R3_g1ptQ,Carmine's Italian Restaurant - Times Square,"200 W 44th St, New York, NY 10036","40.7574955824307, -73.9866844540098",3770,4.0,10036,italian
1A3m0-dOhF2PKRU_8S2YYQ,Le Prive,"626 10th Ave, New York, NY 10036","40.76108, -73.99419",173,4.5,10036,italian
VgIiCZoUnujSMZATByk77Q,The Meatball Shop,"798 9th Ave, New York, NY 10019","40.7651804928198, -73.9874866666706",390,4.0,10019,italian
u5gLdI6l6zsPxL2kOYbyfw,Nizza,"630 9th Ave, New York, NY 10036","40.76018, -73.99113",754,3.5,10036,italian
bDx0oXgxO0Cy8uH_NbsE9w,Moustache,"90 Bedford St, New York, NY 10014","40.7323545516408, -74.0052938207627",374,4.0,10014,italian
iTj5T_jPYvznd1QTgs7NZw,Nai Tapas,"85 2nd Avenue, New York, NY 10003","40.7267949, -73.9892815",943,4.5,10003,italian
jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,"130 E 7th St, New York, NY 10009","40.7261499, -73.98402",339,4.5,10009,italian
geTFpY84Tp-nVTXflnxtDA,V & T Pizzeria & Restaurant,"1024 Amsterdam Ave, New York, NY 10025","40.80334, -73.96383",350,3.0,10025,italian
cUNFGQB2I3GI_vqy2OBW3Q,Lattanzi Restaurant,"361 W 46th St, New York, NY 10036","40.7607901227454, -73.9901704731246",266,3.5,10036,italian
EU47dsc_vvByG3qPIMyRog,La Locanda,"432 Graham Ave, Brooklyn, NY 11211","40.7178382873535, -73.9446640014648",86,4.0,11211,italian
KVOSON0zEwnmCxzp9azwFA,Sangria 46,"338 W 46th St, New York, NY 10036","40.7602, -73.9895",432,3.5,10036,italian
C3UsLxRyuTM7bTKqs-R1qA,Sistina,"24 E 81st St, New York, NY 10028","40.7745592557331, -73.9544119255131",101,3.5,10028,italian
XzkmePjJC0ryuqZp5qd12A,Fresco By Scotto,"34 E 52nd St, New York, NY 10022","40.758896, -73.974446",385,3.5,10022,italian
yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,"54 Stone St, New York, NY 10004","40.7043362, -74.0101733",1672,4.0,10004,italian
na-2_gQCY7ccS2ZkLJDumQ,Waldy's Wood Fired Pizza & Penne,"800 6th Ave, New York, NY 10001","40.7457666039821, -73.9906402533629",820,4.0,10001,italian
5S8ZK9XLdl4l645twbNYZQ,Boqueria,"1460 2nd Ave, New York, NY 10075","40.771522, -73.956073",757,4.0,10075,italian
rHYuRaSdcXjKTlOmW91nnQ,Solaro,"13 Carmine St, New York, NY 10014","40.730588, -74.00238",39,4.5,10014,italian
m86CNmYThtzzWB3nPnrhbg,Emily - West Village,"35 Downing St, New York, NY 10014","40.729330068469, -74.0038400073579",703,4.0,10014,italian
k4ds_s6y8S46WzVIolypLQ,Serena's Wine Bar Cafe,"1268 2nd Ave, New York, NY 10065","40.7652988, -73.9609017",137,4.0,10065,italian
g5f6p9jfzB30Mhcu6d5OWA,Petite Boucherie,"14 Christopher St, New York, NY 10014","40.73382, -74.00042",150,4.5,10014,italian
DhBhEWMVLDxYF14a1znUvA,Lighthouse,"145 Borinquen Pl, Brooklyn, NY 11211","40.7104080536563, -73.9539040490168",265,4.0,11211,italian
R-biStUvl2zuhIQFk40GsQ,OCabanon,"245 W 29th St, New York, NY 10001","40.7486725, -73.9945145",432,4.0,10001,italian
Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,"45-40 Center Blvd, Long Island City, NY 11109","40.748216, -73.956973",3284,4.0,11109,italian
BP0Uujyof1WKGkLuPbTLKQ,Grotta Azzurra Restaurant,"177 Mulberry St, New York, NY 10013","40.720329, -73.997045",528,3.0,10013,italian
LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,"180 Spring St, New York, NY 10012","40.724678, -74.002624",386,4.0,10012,italian
HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,"171 1st Ave, New York, NY 10003","40.7292063820076, -73.9844848239426",4257,3.5,10003,italian
gqTikTCIS01E2m20PzHoDQ,Tarallucci e Vino - East Village,"163 1st Ave, New York, NY 10003","40.72896, -73.98454",284,4.0,10003,italian
mCLPr3PUwsO_zDehWeahbg,La Fiamma,"440 Harrison Ave, Harrison, NJ 07029","40.74706, -74.15431",120,4.5,07029,italian
oIpNF3AJwqZlCs9fmpyFOQ,Pasquale Rigoletto Restaurant,"2311 Arthur Ave, Bronx, NY 10458","40.8538, -73.88925",176,3.5,10458,italian
h1_zWY2PVTZ5ul0RuiJ59g,Motorino,"510 Columbus Ave, New York, NY 10024","40.7855672, -73.9730817",234,3.5,10024,italian
wfhMIiMh2A2psCGONOVSlg,Han Dynasty,"90 3rd Ave, New York, NY 10003","40.732072, -73.988074",1255,4.0,10003,italian
l9b8NbDyhKhnjLKtUwlPwQ,Olea,"171 Lafayette Ave, Brooklyn, NY 11238","40.6877844, -73.9706046",891,4.0,11238,italian
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,"57 Great Jones St, New York, NY 10012","40.72639, -73.99236",777,4.5,10012,italian
gSOnfmJaEFvoH55xfieHPA,Macchina,"365 3rd Ave, New York, NY 10016","40.74094, -73.98139",144,4.0,10016,italian
nRO136GRieGtxz18uD61DA,Eleven Madison Park,"11 Madison Ave, New York, NY 10010","40.7416907417333, -73.9872074872255",2187,4.5,10010,italian
H5bhfR5sL0I2w1csjI1uMA,Piatto,"1-50 50th Ave, Long Island City, NY 11101","40.7435117, -73.9590968",162,3.5,11101,italian
lUpyqsKw-IBqsMgYIHZj7Q,Balade,"208 1st Ave, New York, NY 10009","40.730251, -73.983001",729,4.0,10009,italian
cRfAN-SRlFuaSd-mp-9iiQ,Restivo Ristorante,"209 7th Ave, New York, NY 10011","40.7434605855724, -73.9959991865082",121,3.5,10011,italian
NZaq_ygLr4N8-blY5dGx-g,Paul's On Times Square,"136 W 42nd St, New York, NY 10036","40.75522, -73.98539",303,4.0,10036,italian
fvf07pvTuVv-0aF5ZlQBwA,BV Tuscany Italian Restaurant,"368 Cedar Ln, Teaneck, NJ 07666","40.8883094480635, -74.0195857227539",174,4.5,07666,italian
kB-lmHs7yNwLIlQyp0kMmQ,Quality Meats,"57 W 58th St, New York, NY 10019","40.764958, -73.976206",1976,4.0,10019,italian
X9f5HH4x3Mi7lo4ph9efvQ,Terre,"341 5th Ave, Brooklyn, NY 11215","40.671949831792, -73.9837719490146",89,4.0,11215,italian
6S62Z7e0UP82shutXERUzA,Cafe Du Soleil,"2723 Broadway, New York, NY 10025","40.8000739, -73.9682123",459,3.5,10025,italian
GOEBF8Odq1SPdz4PWJx6PQ,Serafina Always,"33 E 61st St, New York, NY 10065","40.764789, -73.969779",338,3.0,10065,italian
ZxfXy-odIz_Xi1i9Uu00pg,La Bonne,"48 W 55th St, New York, NY 10019","40.7624, -73.97694",748,3.5,10019,italian
4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,"75 Washington Pl, New York, NY 10011","40.7320640251595, -73.9996931018524",1003,4.5,10011,italian
JaD3WhM5pFGTwC5e7cHaKQ,Riviera Ristorante,"17-12 Utopia Pkwy, Whitestone, NY 11357","40.78226, -73.79474",130,4.5,11357,italian
XWNamjD2mSpk56B6z1HT9w,Laico's,"67 Terhune Ave, Jersey City, NJ 07305","40.703212, -74.095046",211,4.5,07305,italian
i4TzhIY8z0KIaBBH1iLZLA,Il Poeta,"98-04 Metropolitan Ave, Forest Hills, NY 11375","40.7108, -73.85454",236,4.0,11375,italian
ufntl2yxDlAzPJ6G73eAcQ,Regional Restaurant,"2607 Broadway, New York, NY 10025","40.79625, -73.97094",384,3.0,10025,italian
TfYOx6Ql-wWdjGpgVaNcpQ,De Novo Edgewater,"1257 River Rd, Edgewater, NJ 07020","40.8268814086914, -73.973518371582",159,4.0,07020,italian
FCl5446Rovk1HRHoXpojdg,LAVO Italian Restaurant,"39 E 58th St, New York, NY 10022","40.762919168049976, -73.97133777386868",1029,3.5,10022,italian
Bh1JBgQWZl9zct46uw_FzQ,Charlie Bird,"5 King St, New York, NY 10012","40.72781, -74.002861",474,3.5,10012,italian
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,"20 Christopher St, New York, NY 10014","40.73377, -74.00065",417,4.0,10014,italian
hhqUkocxtcnILE4hKFCoPg,Tutto il Giorno,"114 Franklin St, New York, NY 10013","40.71876, -74.006056",94,4.0,10013,italian
qLYloGaI-4OmLbNnr_wrGA,Castell Rooftop Lounge,"260 W 40th St, Fl 21, New York, NY 10018","40.75558, -73.99012",106,4.0,10018,italian
JL_p-OHtSEYVfoeLQQgqDA,Casellula,"401 W 52nd St, New York, NY 10019","40.76499, -73.98835",904,4.0,10019,italian
lTa_the-LGQxdwKhwfwVyw,La Nonna,"134 Mulberry St, New York, NY 10013","40.718546780939, -73.9975856825191",269,3.5,10013,italian
QQpQujXQGbZBK6BeAokzDA,Pomp & Circumstance Dining,"577 Lorimer St, Williamsburg, NY 11211","40.714166, -73.949612",80,5.0,11211,italian
3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,"2335 Arthur Ave, Bronx, NY 10458","40.85434, -73.889",355,4.0,10458,italian
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,"165 E Broadway, New York, NY 10002","40.7139415501646, -73.9899386554248",305,3.5,10002,italian
7Qv-M5VzwxBkpH7ZOeoJgQ,Orrico's Italian Restaurant,"3019 Westchester Ave, The Bronx, NY 10461","40.8476994, -73.8318208",33,4.5,10461,italian
ZD22cMZvSmfNsXS9vKizGA,Angel's Share,"8 Stuyvesant St, New York, NY 10003","40.7297097529882, -73.9891492245369",2118,4.5,10003,italian
NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,"7316 Northern Blvd, Jackson Heights, NY 11372","40.7545652, -73.8934414",56,4.5,11372,italian
WHX90qTIuHdWHWDY5g9COw,Apulia,"1319 Washington St, Hoboken, NJ 07030","40.75297, -74.02582",122,4.0,07030,italian
Ucya5uGBVUA3azs-HX0sTA,West Side Steakhouse,"597 10th Ave, New York, NY 10036","40.7606, -73.995",386,4.0,10036,italian
8Y5Ytn30Wup9sNf2n99s1A,NOMO Kitchen,"9 Crosby St, NOMO SOHO Hotel, New York, NY 10013","40.7198301, -74.0000708",599,3.5,10013,italian
zR92VSkXj1rt5KTJ15bkAw,Benjamin Steakhouse Prime,"23 E 40th St, New York, NY 10016","40.75155456013173, -73.9798496845097",323,4.5,10016,italian
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,"27 Hyatt St, Staten Island, NY 10301","40.642, -74.07729",388,4.0,10301,italian
NsCmrhNRzn7iA6amdSdymQ,Casa Giuseppe,"503 Valley Brook Ave, Lyndhurst, NJ 07071","40.81029, -74.12108",92,4.5,07071,italian
Gzwpeu4rw8T-XDYCllegxQ,Nello,"696 Madison Ave, New York, NY 10065","40.765797, -73.970076",357,2.0,10065,italian
LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,"35 Broadway, Brooklyn, NY 11249","40.7109154314181, -73.9673637711639",673,4.0,11249,italian
I6Wg1NFYAAVzM2OpsdqcXA,Grand Vin,"500 Grand St, Hoboken, NJ 07030","40.74331, -74.0351699",418,4.0,07030,italian
hot1lIebdQNau05onRum7w,Otto Strada,"743 Park Ave, Hoboken, NJ 07030","40.7466038915745, -74.0311605558891",340,4.0,07030,italian
vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,"6935 Grand Ave, Maspeth, NY 11378","40.726783, -73.894276",179,4.0,11378,italian
Y-_50g94Eoy3TkO-CWvJJA,Parma,"1404 3rd Ave, New York, NY 10075","40.774925, -73.957214",47,3.5,10075,italian
lkDtUR6P0Y2gYkylHc6SoQ,WILD,"535 Hudson St, New York, NY 10014","40.73474, -74.00632",415,3.5,10014,italian
y_tRUBOu3qg7lkaO2Xk1hQ,Frost Restaurant,"193 Frost St, Brooklyn, NY 11211","40.7183867, -73.9434906",161,4.0,11211,italian
xPmCy25F1-uq-1vAP_1TBQ,Piccante,"7214-A 3rd Ave, Brooklyn, NY 11209","40.63319, -74.02742",183,4.5,11209,italian
bQrrVsa6PLLQEYDDaw0uSw,The Waverly Inn,"16 Bank St, New York, NY 10014","40.73689, -74.00221",453,3.5,10014,italian
Oq1mej1BYfjcdPKkM_5o8g,High Street On Hudson,"637 Hudson St, New York, NY 10014","40.73888, -74.00574",413,4.0,10014,italian
pr_CLSHRCs2lWADPOKKxcw,Pasta Dal Cuore,"527 Jersey Ave, Jersey City, NJ 07302","40.7209453944042, -74.0465693799559",277,4.0,07302,italian
-KKgqE2g4c1cH4YmmDR9CQ,Bernie's,"332 Driggs Ave, Brooklyn, NY 11222","40.721936, -73.950597",58,5.0,11222,italian
Mhu-5t9bi1V0tUgf-LgE3g,Haven Rooftop,"132 W 47th St, New York, NY 10036","40.758413, -73.983292",884,3.5,10036,italian
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,"325 E 34th St, New York, NY 10016","40.7444599, -73.97472",438,4.0,10016,italian
-neJTu9rpYM8-wjwA9WoIA,Lex Restaurant,"1370 Lexington Ave, New York, NY 10128","40.7825297, -73.9535605",96,3.5,10128,italian
LtxF5zthl_oRw0TlMcQcuQ,Sergio's Missione,"2 Mercer St, Lodi, NJ 07644","40.8766134207382, -74.0869942317035",206,4.0,07644,italian
D0LsGudLqLabXbhEPMkw6A,Aumm Aumm Pizzeria & Wine Bar,"7701 Broadway, North Bergen, NJ 07047","40.79789, -74.00231",366,4.5,07047,italian
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,"311 Church St, New York, NY 10013","40.719623, -74.003904",759,4.0,10013,italian
eAvP3Q0NCpJs9U0X1pEf-A,Caffe E Vino,"112 Dekalb Ave, Brooklyn, NY 11201","40.68971, -73.97827",315,4.0,11201,italian
E5rmVdrCn-0uwD2M9nkXdw,Da Capo,"1392 Madison Ave, New York, NY 10029","40.7877696714384, -73.9538384601474",203,4.5,10029,italian
NBgDoMiF4tj5aS7V7zayoA,Antica Ristorante,"370 Canal St, New York, NY 10013","40.7206611633301, -74.0043869018555",47,3.5,10013,italian
-vBfKWJ1v9YdJQT5XUbcBQ,Le Botaniste,"833 Lexington Ave, New York, NY 10065","40.7649986274526, -73.9659830279587",408,4.5,10065,italian
wLzJbddDixAEZrF7VT6_hw,Bono Trattoria,"3658 Broadway, New York, NY 10031","40.8301996389829, -73.9473449424522",322,4.0,10031,italian
19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,"928 Broadway, New York, NY 10010","40.7400486, -73.9893018",450,3.5,10010,italian
Rgm8BwcoqfIVSl2QSEOhbQ,Craft,"43 E 19th St, New York, NY 10003","40.73818, -73.98866",1021,4.0,10003,italian
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,"141 W 72nd St, New York, NY 10023","40.778255, -73.980123",141,4.0,10023,italian
ddyYKrNWkdc5mudrmLaTvA,Flora,"1021 8th Ave, Brooklyn, NY 11215","40.66452, -73.97989",72,4.5,11215,italian
z1OgXX3L9Ipl2mu-Hf4ADw,VIV,"717 9th Ave, New York, NY 10019","40.76277, -73.98969",898,4.0,10019,italian
rYw5rQbWRX9buZHZbxqWdA,Congee Village,"100 Allen St, New York, NY 10002","40.7187, -73.99031",1607,3.5,10002,italian
Fu7J2Fwoj_S6Jpg9dULzKg,Pepe Rosso To Go,"149 Sullivan St, New York, NY 10012","40.72723, -74.00163",353,4.0,10012,italian
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,"5 Mott St, New York, NY 10013","40.7138543, -73.9989484",1038,4.0,10013,italian
jj_SCEzBi_CdZWMTjTwf_Q,Monte's,"451 Carroll St, Brooklyn, NY 11215","40.6775499, -73.98724",145,4.0,11215,italian
e_2o3neKJ5vwDXKd70XLBg,Uncle Peter's,"83-15 Northern Blvd, Jackson Heights, NY 11372","40.75598, -73.88382",226,4.0,11372,italian
pwzLpR9ys1NkE3ppjT88MQ,Pietro Nolita,"174 Elizabeth St, New York, NY 10012","40.7210205244336, -73.994662",514,3.0,10012,italian
4SdvTwFkW3Qx0f_3zBN_ZA,Bareli's Restaurant & Bar,"219 Rte 3 E, Secaucus, NJ 07094","40.7912822, -74.0548778",141,4.5,07094,italian
cZ4TwM7VnDhgNB6kapneSg,Casa La Femme,"140 Charles St, New York, NY 10014","40.73404, -74.0083499",773,3.5,10014,italian
m8Ytb_3eYIiWla68Lk2fFA,Under The Bridge,"1079 1st Ave, New York, NY 10022","40.7596400253254, -73.9623098820448",199,4.0,10022,italian
Du4yrt8aWlBhOeEjhEH3ww,St Tropez - Soho,"194 Spring St, New York, NY 10012","40.72498, -74.00328",100,4.5,10012,italian
wp5BpfUi9Aa4T0Gk0bnhag,Altesi Downtown,"200 Spring St, New York, NY 10012","40.72511, -74.00333",84,4.0,10012,italian
MeQU-nGaQvX12VXYOyzavQ,Gruppo,"98 Ave  B, New York, NY 10009","40.72474, -73.98161",258,4.0,10009,italian
hpRrYBbKUqv8ewFKDjbjoA,Gersi,"316 Court St, Brooklyn, NY 11231","40.683438, -73.995711",281,4.5,11231,italian
wOYqxqz5yhx3CrP2RsCXpw,Anthony David's,"953 Bloomfield St, Hoboken, NJ 07030","40.74859, -74.02822",715,4.0,07030,italian
4CObV3XU8VQ6nXeVS4vO0A,Margon,"136 W 46th St, New York, NY 10036","40.75787, -73.98398",744,4.0,10036,italian
rbIrit8gZwfyEOdEOeX7jg,Orso,"322 W 46th St, New York, NY 10036","40.759994, -73.989025",183,4.0,10036,italian
g0ofwNfcNf5XLzdOtZYm_A,Matthew's Italian Restaurant,"1131 Bloomfield Ave, Clifton, NJ 07012","40.8390353933391, -74.1616866576499",450,4.5,07012,italian
1o5dCnbY1Y9de7ZbdsxUsQ,Barbetta,"321 W 46th St, New York, NY 10036","40.76031, -73.98889",245,3.5,10036,italian
y5b85IZGLxNdksDBFm1GBw,Gene's Restaurant,"73 W 11th St, New York, NY 10011","40.735408782959, -73.9977264404297",85,4.0,10011,italian
c4KeKLO8H5JeyyHchhRweQ,Queen Margherita Trattoria,"246 Washington Ave, Nutley, NJ 07110","40.81439, -74.14372",302,4.0,07110,italian
JcyY0ArcjZhxzLlrBuQuPg,Maestro Pasta,"45 John St, New York, NY 10038","40.709329, -74.007891",87,4.5,10038,italian
ft2OPgLsquG9d7XrBLULng,Alidoro,"18 E 39th St, New York, NY 10016","40.75097, -73.98108",214,4.0,10016,italian
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,"1103 Manhattan Ave, Brooklyn, NY 11222","40.736202, -73.955558",185,4.0,11222,italian
AIKjw2QLvVNdha3TciJYzg,Boqueria Soho,"171 Spring St, New York, NY 10012","40.724912, -74.0021299",1041,4.0,10012,italian
t-UTPqMlFI36XIvNPBVdEQ,Baci Ristorante,"8424 3rd Ave, Brooklyn, NY 11209","40.62452, -74.03091",123,4.5,11209,italian
db2QLlK-0xL7Vq0jG-CcJQ,Café Bello,"1044 Avenue C, Bayonne, NJ 07002","40.68387, -74.10426",159,4.0,07002,italian
1OZPOWZwJr-hpvMt6TD4ug,Milkflower,"3412 31st Ave, Astoria, NY 11106","40.7628961, -73.9207081",664,4.5,11106,italian
GqTgQEqwf3k5JyE7DHDhjw,Numero 28 Pizzeria Napoletana,"176 2nd Ave, New York, NY 10003","40.73041, -73.98595",537,4.0,10003,italian
